[runlim] version:		1.10
[runlim] sample:		8644.0 time, 8760.0 real, 429.5 MB
[runlim] sample:		8653.9 time, 8770.0 real, 429.5 MB
[runlim] sample:		8663.8 time, 8780.0 real, 429.5 MB
[runlim] sample:		8673.5 time, 8790.0 real, 429.5 MB
[runlim] sample:		8683.4 time, 8800.0 real, 429.5 MB
[runlim] sample:		8693.4 time, 8810.0 real, 429.5 MB
[runlim] sample:		8703.2 time, 8820.0 real, 429.5 MB
[runlim] sample:		8713.1 time, 8830.0 real, 429.5 MB
[runlim] sample:		8723.0 time, 8840.0 real, 429.5 MB
[runlim] sample:		8732.9 time, 8850.0 real, 429.5 MB
[runlim] sample:		8742.9 time, 8860.0 real, 429.5 MB
[runlim] sample:		8752.8 time, 8870.0 real, 429.5 MB
[runlim] sample:		8762.7 time, 8880.0 real, 429.5 MB
[runlim] sample:		8772.5 time, 8890.0 real, 429.5 MB
[runlim] sample:		8782.4 time, 8900.0 real, 429.5 MB
[runlim] sample:		8792.3 time, 8910.0 real, 429.5 MB
[runlim] sample:		8802.1 time, 8920.0 real, 429.5 MB
[runlim] sample:		8812.0 time, 8930.0 real, 429.5 MB
[runlim] sample:		8821.9 time, 8940.0 real, 429.5 MB
[runlim] sample:		8831.9 time, 8950.0 real, 429.5 MB
[runlim] sample:		8841.9 time, 8960.0 real, 429.5 MB
[runlim] sample:		8851.7 time, 8970.0 real, 429.5 MB
[runlim] sample:		8861.5 time, 8980.0 real, 429.5 MB
[runlim] sample:		8871.3 time, 8990.0 real, 429.5 MB
[runlim] sample:		8880.9 time, 9000.0 real, 429.5 MB
[runlim] sample:		8890.8 time, 9010.0 real, 429.5 MB
[runlim] sample:		8900.6 time, 9020.0 real, 429.5 MB
[runlim] sample:		8910.6 time, 9030.0 real, 429.5 MB
[runlim] sample:		8920.4 time, 9040.0 real, 429.5 MB
[runlim] sample:		8930.4 time, 9050.0 real, 429.5 MB
[runlim] sample:		8940.2 time, 9060.0 real, 429.5 MB
[runlim] sample:		8950.1 time, 9070.0 real, 429.5 MB
[runlim] sample:		8960.0 time, 9080.0 real, 429.5 MB
[runlim] sample:		8970.0 time, 9090.0 real, 429.5 MB
[runlim] sample:		8979.8 time, 9100.0 real, 429.5 MB
[runlim] sample:		8989.7 time, 9110.0 real, 429.5 MB
[runlim] sample:		8999.5 time, 9120.0 real, 429.5 MB
[runlim] sample:		9009.5 time, 9130.0 real, 429.5 MB
[runlim] sample:		9019.3 time, 9140.0 real, 421.9 MB
[runlim] sample:		9029.2 time, 9150.0 real, 421.9 MB
[runlim] sample:		9039.1 time, 9160.0 real, 421.9 MB
[runlim] sample:		9049.0 time, 9170.0 real, 421.9 MB
[runlim] sample:		9058.9 time, 9180.0 real, 421.9 MB
[runlim] sample:		9068.7 time, 9190.0 real, 421.9 MB
[runlim] sample:		9078.6 time, 9200.0 real, 421.9 MB
[runlim] sample:		9088.5 time, 9210.0 real, 421.9 MB
[runlim] sample:		9098.4 time, 9220.0 real, 421.9 MB
[runlim] sample:		9108.4 time, 9230.0 real, 421.9 MB
[runlim] sample:		9118.3 time, 9240.0 real, 421.9 MB
[runlim] sample:		9128.2 time, 9250.0 real, 421.9 MB
[runlim] sample:		9138.0 time, 9260.0 real, 421.9 MB
[runlim] sample:		9147.9 time, 9270.0 real, 421.9 MB
[runlim] sample:		9157.7 time, 9280.0 real, 421.9 MB
[runlim] sample:		9167.5 time, 9290.1 real, 421.9 MB
[runlim] sample:		9177.2 time, 9300.0 real, 421.9 MB
[runlim] sample:		9187.2 time, 9310.0 real, 421.9 MB
[runlim] sample:		9197.1 time, 9320.0 real, 421.9 MB
[runlim] sample:		9207.0 time, 9330.0 real, 421.9 MB
[runlim] sample:		9216.9 time, 9340.0 real, 421.9 MB
[runlim] sample:		9226.8 time, 9350.0 real, 421.9 MB
[runlim] sample:		9236.6 time, 9360.0 real, 421.9 MB
[runlim] sample:		9246.6 time, 9370.0 real, 421.9 MB
[runlim] sample:		9256.5 time, 9380.0 real, 421.9 MB
[runlim] sample:		9266.4 time, 9390.0 real, 421.9 MB
[runlim] sample:		9276.2 time, 9400.0 real, 421.9 MB
[runlim] sample:		9286.1 time, 9410.0 real, 421.9 MB
[runlim] sample:		9296.0 time, 9420.0 real, 421.9 MB
[runlim] sample:		9305.9 time, 9430.0 real, 421.9 MB
[runlim] sample:		9315.8 time, 9440.0 real, 421.9 MB
[runlim] sample:		9325.8 time, 9450.0 real, 421.9 MB
[runlim] sample:		9335.6 time, 9460.0 real, 421.9 MB
[runlim] sample:		9345.4 time, 9470.0 real, 421.9 MB
[runlim] sample:		9355.1 time, 9480.0 real, 421.9 MB
[runlim] sample:		9365.0 time, 9490.0 real, 421.9 MB
[runlim] sample:		9375.0 time, 9500.0 real, 421.9 MB
[runlim] sample:		9384.8 time, 9510.0 real, 421.9 MB
[runlim] sample:		9394.7 time, 9520.0 real, 421.9 MB
[runlim] sample:		9404.5 time, 9530.0 real, 421.9 MB
[runlim] sample:		9414.3 time, 9540.0 real, 421.9 MB
[runlim] sample:		9424.2 time, 9550.0 real, 421.9 MB
[runlim] sample:		9434.0 time, 9560.0 real, 421.9 MB
[runlim] sample:		9443.8 time, 9570.0 real, 421.9 MB
[runlim] sample:		9453.7 time, 9580.0 real, 421.9 MB
[runlim] sample:		9463.5 time, 9590.0 real, 421.9 MB
[runlim] sample:		9473.2 time, 9600.0 real, 421.9 MB
[runlim] sample:		9483.1 time, 9610.0 real, 421.9 MB
[runlim] sample:		9493.0 time, 9620.0 real, 421.9 MB
[runlim] sample:		9502.9 time, 9630.0 real, 421.9 MB
[runlim] sample:		9512.8 time, 9640.0 real, 421.9 MB
[runlim] sample:		9522.5 time, 9650.0 real, 421.9 MB
[runlim] sample:		9532.2 time, 9660.0 real, 421.9 MB
[runlim] sample:		9542.2 time, 9670.0 real, 421.9 MB
[runlim] sample:		9552.1 time, 9680.0 real, 421.9 MB
[runlim] sample:		9562.0 time, 9690.0 real, 421.9 MB
[runlim] sample:		9571.9 time, 9700.0 real, 421.9 MB
[runlim] sample:		9581.8 time, 9710.0 real, 421.9 MB
[runlim] sample:		9591.6 time, 9720.0 real, 421.9 MB
[runlim] sample:		9601.5 time, 9730.0 real, 421.9 MB
[runlim] sample:		9611.3 time, 9740.0 real, 421.9 MB
[runlim] sample:		9621.2 time, 9750.0 real, 421.9 MB
[runlim] sample:		9631.1 time, 9760.0 real, 421.9 MB
[runlim] sample:		9641.0 time, 9770.0 real, 421.9 MB
[runlim] sample:		9650.7 time, 9780.0 real, 421.9 MB
[runlim] sample:		9660.5 time, 9790.0 real, 421.9 MB
[runlim] sample:		9670.4 time, 9800.0 real, 421.9 MB
[runlim] sample:		9680.3 time, 9810.0 real, 421.9 MB
[runlim] sample:		9690.1 time, 9820.0 real, 421.9 MB
[runlim] sample:		9700.0 time, 9830.0 real, 421.9 MB
[runlim] sample:		9709.8 time, 9840.0 real, 421.9 MB
[runlim] sample:		9719.7 time, 9850.0 real, 421.9 MB
[runlim] sample:		9729.5 time, 9860.0 real, 421.9 MB
[runlim] sample:		9739.4 time, 9870.0 real, 421.9 MB
[runlim] sample:		9749.2 time, 9880.0 real, 421.9 MB
[runlim] sample:		9759.0 time, 9890.0 real, 421.9 MB
[runlim] sample:		9768.9 time, 9900.0 real, 421.9 MB
[runlim] sample:		9778.7 time, 9910.0 real, 421.9 MB
[runlim] sample:		9788.5 time, 9920.0 real, 421.9 MB
[runlim] sample:		9798.2 time, 9930.0 real, 421.9 MB
[runlim] sample:		9808.2 time, 9940.0 real, 421.9 MB
[runlim] sample:		9818.0 time, 9950.0 real, 421.9 MB
[runlim] sample:		9827.9 time, 9960.0 real, 421.9 MB
[runlim] sample:		9837.8 time, 9970.0 real, 421.9 MB
[runlim] sample:		9847.7 time, 9980.0 real, 421.9 MB
[runlim] sample:		9857.6 time, 9990.0 real, 421.9 MB
[runlim] sample:		9867.4 time, 10000.0 real, 421.9 MB
[runlim] sample:		9877.2 time, 10010.0 real, 421.9 MB
[runlim] sample:		9887.0 time, 10020.0 real, 421.9 MB
[runlim] sample:		9896.8 time, 10030.0 real, 421.9 MB
[runlim] sample:		9906.7 time, 10040.0 real, 421.9 MB
[runlim] sample:		9916.6 time, 10050.0 real, 421.9 MB
[runlim] sample:		9926.5 time, 10060.0 real, 421.9 MB
[runlim] sample:		9936.5 time, 10070.0 real, 421.9 MB
[runlim] sample:		9946.3 time, 10080.0 real, 421.9 MB
[runlim] sample:		9956.2 time, 10090.0 real, 421.9 MB
[runlim] sample:		9966.2 time, 10100.0 real, 421.9 MB
[runlim] sample:		9976.1 time, 10110.0 real, 421.9 MB
[runlim] sample:		9985.9 time, 10120.0 real, 421.9 MB
[runlim] sample:		9995.7 time, 10130.0 real, 421.9 MB
[runlim] sample:		10005.6 time, 10140.0 real, 421.9 MB
[runlim] sample:		10015.5 time, 10150.0 real, 421.9 MB
[runlim] sample:		10025.5 time, 10160.0 real, 421.9 MB
[runlim] sample:		10035.4 time, 10170.0 real, 421.9 MB
[runlim] sample:		10045.2 time, 10180.0 real, 421.9 MB
[runlim] sample:		10055.0 time, 10190.0 real, 421.9 MB
[runlim] sample:		10064.8 time, 10200.0 real, 421.9 MB
[runlim] sample:		10074.7 time, 10210.0 real, 421.9 MB
[runlim] sample:		10084.6 time, 10220.0 real, 421.9 MB
[runlim] sample:		10094.4 time, 10230.0 real, 421.9 MB
[runlim] sample:		10104.3 time, 10240.0 real, 421.9 MB
[runlim] sample:		10114.1 time, 10250.0 real, 421.9 MB
[runlim] sample:		10123.8 time, 10260.0 real, 421.9 MB
[runlim] sample:		10133.7 time, 10270.0 real, 421.9 MB
[runlim] sample:		10143.6 time, 10280.0 real, 421.9 MB
[runlim] sample:		10153.5 time, 10290.0 real, 421.9 MB
[runlim] sample:		10163.4 time, 10300.0 real, 421.9 MB
[runlim] sample:		10173.3 time, 10310.0 real, 421.9 MB
[runlim] sample:		10183.1 time, 10320.0 real, 421.9 MB
[runlim] sample:		10193.0 time, 10330.0 real, 421.9 MB
[runlim] sample:		10202.9 time, 10340.0 real, 421.9 MB
[runlim] sample:		10212.8 time, 10350.0 real, 421.9 MB
[runlim] sample:		10222.6 time, 10360.0 real, 421.9 MB
[runlim] sample:		10232.5 time, 10370.0 real, 421.9 MB
[runlim] sample:		10242.3 time, 10380.0 real, 421.9 MB
[runlim] sample:		10252.2 time, 10390.0 real, 421.9 MB
[runlim] sample:		10262.0 time, 10400.0 real, 421.9 MB
[runlim] sample:		10271.9 time, 10410.0 real, 421.9 MB
[runlim] sample:		10281.9 time, 10420.0 real, 421.9 MB
[runlim] sample:		10291.8 time, 10430.0 real, 421.9 MB
[runlim] sample:		10301.5 time, 10440.0 real, 421.9 MB
[runlim] sample:		10311.4 time, 10450.0 real, 421.9 MB
[runlim] sample:		10321.3 time, 10460.0 real, 421.9 MB
[runlim] sample:		10331.3 time, 10470.0 real, 421.9 MB
[runlim] sample:		10341.1 time, 10480.0 real, 421.9 MB
[runlim] sample:		10351.0 time, 10490.0 real, 421.9 MB
[runlim] sample:		10360.8 time, 10500.0 real, 421.9 MB
[runlim] sample:		10370.6 time, 10510.0 real, 421.9 MB
[runlim] sample:		10380.3 time, 10520.0 real, 421.9 MB
[runlim] sample:		10390.2 time, 10530.0 real, 421.9 MB
[runlim] sample:		10400.2 time, 10540.0 real, 421.9 MB
[runlim] sample:		10410.1 time, 10550.0 real, 421.9 MB
[runlim] sample:		10419.9 time, 10560.0 real, 421.9 MB
[runlim] sample:		10429.8 time, 10570.0 real, 421.9 MB
[runlim] sample:		10439.6 time, 10580.0 real, 421.9 MB
[runlim] sample:		10449.4 time, 10590.0 real, 421.9 MB
[runlim] sample:		10459.3 time, 10600.0 real, 421.9 MB
[runlim] sample:		10469.2 time, 10610.0 real, 421.9 MB
[runlim] sample:		10479.0 time, 10620.0 real, 421.9 MB
[runlim] sample:		10489.0 time, 10630.0 real, 421.9 MB
[runlim] sample:		10498.9 time, 10640.0 real, 421.9 MB
[runlim] sample:		10508.8 time, 10650.0 real, 421.9 MB
[runlim] sample:		10518.5 time, 10660.0 real, 421.9 MB
[runlim] sample:		10528.3 time, 10670.0 real, 421.9 MB
[runlim] sample:		10538.2 time, 10680.0 real, 421.9 MB
[runlim] sample:		10548.1 time, 10690.0 real, 421.9 MB
[runlim] sample:		10558.0 time, 10700.0 real, 421.9 MB
[runlim] sample:		10567.8 time, 10710.0 real, 421.9 MB
[runlim] sample:		10577.8 time, 10720.0 real, 421.9 MB
[runlim] sample:		10587.5 time, 10730.0 real, 421.9 MB
[runlim] sample:		10597.4 time, 10740.0 real, 421.9 MB
[runlim] sample:		10607.4 time, 10750.0 real, 421.9 MB
[runlim] sample:		10617.4 time, 10760.0 real, 421.9 MB
[runlim] sample:		10627.3 time, 10770.0 real, 421.9 MB
[runlim] sample:		10637.1 time, 10780.0 real, 421.9 MB
[runlim] sample:		10646.9 time, 10790.0 real, 421.9 MB
[runlim] sample:		10656.8 time, 10800.0 real, 421.9 MB
[runlim] sample:		10666.8 time, 10810.0 real, 421.9 MB
[runlim] sample:		10676.6 time, 10820.0 real, 421.9 MB
[runlim] sample:		10686.6 time, 10830.0 real, 421.9 MB
[runlim] sample:		10696.5 time, 10840.0 real, 421.9 MB
[runlim] sample:		10706.3 time, 10850.0 real, 421.9 MB
[runlim] sample:		10716.0 time, 10860.0 real, 421.9 MB
[runlim] sample:		10726.0 time, 10870.0 real, 421.9 MB
[runlim] sample:		10735.8 time, 10880.0 real, 421.9 MB
[runlim] sample:		10745.8 time, 10890.0 real, 421.9 MB
[runlim] sample:		10755.6 time, 10900.0 real, 421.9 MB
[runlim] sample:		10765.6 time, 10910.0 real, 421.9 MB
[runlim] sample:		10775.3 time, 10920.0 real, 421.9 MB
[runlim] sample:		10785.3 time, 10930.0 real, 421.9 MB
[runlim] sample:		10795.2 time, 10940.0 real, 421.9 MB
[runlim] sample:		10805.2 time, 10950.0 real, 421.9 MB
[runlim] sample:		10815.1 time, 10960.0 real, 421.9 MB
[runlim] sample:		10825.0 time, 10970.0 real, 421.9 MB
[runlim] sample:		10834.8 time, 10980.0 real, 421.9 MB
[runlim] sample:		10844.7 time, 10990.0 real, 421.9 MB
[runlim] sample:		10854.5 time, 11000.0 real, 421.9 MB
[runlim] sample:		10864.4 time, 11010.0 real, 421.9 MB
[runlim] sample:		10874.4 time, 11020.0 real, 421.9 MB
[runlim] sample:		10884.2 time, 11030.0 real, 421.9 MB
[runlim] sample:		10894.1 time, 11040.0 real, 414.3 MB
[runlim] sample:		10904.0 time, 11050.0 real, 414.3 MB
[runlim] sample:		10913.9 time, 11060.0 real, 414.3 MB
[runlim] sample:		10923.8 time, 11070.0 real, 414.3 MB
[runlim] sample:		10933.7 time, 11080.0 real, 414.3 MB
[runlim] sample:		10943.7 time, 11090.0 real, 414.3 MB
[runlim] sample:		10953.5 time, 11100.0 real, 414.3 MB
[runlim] sample:		10963.3 time, 11110.0 real, 414.3 MB
[runlim] sample:		10973.0 time, 11120.0 real, 414.3 MB
[runlim] sample:		10982.8 time, 11130.0 real, 414.3 MB
[runlim] sample:		10992.6 time, 11140.0 real, 414.3 MB
[runlim] sample:		11002.6 time, 11150.0 real, 414.3 MB
[runlim] sample:		11012.3 time, 11160.0 real, 414.3 MB
[runlim] sample:		11022.2 time, 11170.0 real, 414.3 MB
[runlim] sample:		11032.0 time, 11180.0 real, 414.3 MB
[runlim] sample:		11041.9 time, 11190.0 real, 414.3 MB
[runlim] sample:		11051.7 time, 11200.0 real, 414.3 MB
[runlim] sample:		11061.6 time, 11210.0 real, 414.3 MB
[runlim] sample:		11071.3 time, 11220.0 real, 414.3 MB
[runlim] sample:		11081.1 time, 11230.0 real, 414.3 MB
[runlim] sample:		11091.0 time, 11240.0 real, 414.3 MB
[runlim] sample:		11100.9 time, 11250.0 real, 414.3 MB
[runlim] sample:		11110.9 time, 11260.0 real, 414.3 MB
[runlim] sample:		11120.7 time, 11270.0 real, 414.3 MB
[runlim] sample:		11130.5 time, 11280.0 real, 414.3 MB
[runlim] sample:		11140.5 time, 11290.0 real, 414.3 MB
[runlim] sample:		11150.3 time, 11300.0 real, 414.3 MB
[runlim] sample:		11160.2 time, 11310.0 real, 414.3 MB
[runlim] sample:		11170.0 time, 11320.0 real, 414.3 MB
[runlim] sample:		11179.8 time, 11330.0 real, 414.3 MB
[runlim] sample:		11189.6 time, 11340.0 real, 414.3 MB
[runlim] sample:		11199.6 time, 11350.0 real, 414.3 MB
[runlim] sample:		11209.5 time, 11360.0 real, 414.3 MB
[runlim] sample:		11219.3 time, 11370.0 real, 414.3 MB
[runlim] sample:		11229.1 time, 11380.0 real, 414.3 MB
[runlim] sample:		11239.1 time, 11390.0 real, 414.3 MB
[runlim] sample:		11248.9 time, 11400.0 real, 414.3 MB
[runlim] sample:		11258.7 time, 11410.0 real, 414.3 MB
[runlim] sample:		11268.6 time, 11420.0 real, 414.3 MB
[runlim] sample:		11278.4 time, 11430.0 real, 414.3 MB
[runlim] sample:		11288.2 time, 11440.0 real, 414.3 MB
[runlim] sample:		11297.9 time, 11450.0 real, 414.3 MB
[runlim] sample:		11307.7 time, 11460.0 real, 414.3 MB
[runlim] sample:		11317.5 time, 11470.0 real, 414.3 MB
[runlim] sample:		11327.5 time, 11480.0 real, 414.3 MB
[runlim] sample:		11337.4 time, 11490.0 real, 414.3 MB
[runlim] sample:		11347.2 time, 11500.0 real, 414.3 MB
[runlim] sample:		11357.0 time, 11510.0 real, 414.3 MB
[runlim] sample:		11366.8 time, 11520.0 real, 414.3 MB
[runlim] sample:		11376.6 time, 11530.0 real, 414.3 MB
[runlim] sample:		11386.5 time, 11540.0 real, 414.3 MB
[runlim] sample:		11396.4 time, 11550.0 real, 414.3 MB
[runlim] sample:		11406.3 time, 11560.0 real, 414.3 MB
[runlim] sample:		11416.3 time, 11570.0 real, 414.3 MB
[runlim] sample:		11426.1 time, 11580.0 real, 414.3 MB
[runlim] sample:		11435.9 time, 11590.0 real, 414.3 MB
[runlim] sample:		11445.9 time, 11600.0 real, 414.3 MB
[runlim] sample:		11455.8 time, 11610.0 real, 414.3 MB
[runlim] sample:		11465.7 time, 11620.0 real, 414.3 MB
[runlim] sample:		11475.7 time, 11630.0 real, 414.3 MB
[runlim] sample:		11485.6 time, 11640.0 real, 414.3 MB
[runlim] sample:		11495.4 time, 11650.0 real, 414.3 MB
[runlim] sample:		11505.4 time, 11660.0 real, 414.3 MB
[runlim] sample:		11515.3 time, 11670.0 real, 414.3 MB
[runlim] sample:		11525.2 time, 11680.0 real, 414.3 MB
[runlim] sample:		11535.0 time, 11690.0 real, 414.3 MB
[runlim] sample:		11545.0 time, 11700.0 real, 414.3 MB
[runlim] sample:		11554.8 time, 11710.0 real, 414.3 MB
[runlim] sample:		11564.7 time, 11720.0 real, 414.3 MB
[runlim] sample:		11574.5 time, 11730.0 real, 414.3 MB
[runlim] sample:		11584.4 time, 11740.0 real, 414.3 MB
[runlim] sample:		11594.2 time, 11750.0 real, 414.3 MB
[runlim] sample:		11604.0 time, 11760.0 real, 414.3 MB
[runlim] sample:		11613.8 time, 11770.0 real, 414.3 MB
[runlim] sample:		11623.7 time, 11780.0 real, 414.3 MB
[runlim] sample:		11633.7 time, 11790.0 real, 414.3 MB
[runlim] sample:		11643.6 time, 11800.0 real, 414.3 MB
[runlim] sample:		11653.5 time, 11810.0 real, 414.3 MB
[runlim] sample:		11663.4 time, 11820.0 real, 414.3 MB
[runlim] sample:		11673.2 time, 11830.0 real, 414.3 MB
[runlim] sample:		11683.1 time, 11840.0 real, 414.3 MB
[runlim] sample:		11693.0 time, 11850.0 real, 414.3 MB
[runlim] sample:		11702.9 time, 11860.0 real, 414.3 MB
[runlim] sample:		11712.7 time, 11870.0 real, 414.3 MB
[runlim] sample:		11722.6 time, 11880.0 real, 414.3 MB
[runlim] sample:		11732.3 time, 11890.0 real, 414.3 MB
[runlim] sample:		11742.1 time, 11900.0 real, 414.3 MB
[runlim] sample:		11751.9 time, 11910.0 real, 414.3 MB
[runlim] sample:		11761.9 time, 11920.0 real, 414.3 MB
[runlim] sample:		11771.7 time, 11930.0 real, 414.3 MB
[runlim] sample:		11781.6 time, 11940.0 real, 414.3 MB
[runlim] sample:		11791.4 time, 11950.0 real, 414.3 MB
[runlim] sample:		11801.2 time, 11960.0 real, 414.3 MB
[runlim] sample:		11811.1 time, 11970.0 real, 414.3 MB
[runlim] sample:		11821.0 time, 11980.0 real, 414.3 MB
[runlim] sample:		11830.8 time, 11990.0 real, 414.3 MB
[runlim] sample:		11840.7 time, 12000.0 real, 414.3 MB
[runlim] sample:		11850.6 time, 12010.0 real, 414.3 MB
[runlim] sample:		11860.4 time, 12020.0 real, 414.3 MB
[runlim] sample:		11870.3 time, 12030.0 real, 414.3 MB
[runlim] sample:		11880.2 time, 12040.0 real, 414.3 MB
[runlim] sample:		11890.1 time, 12050.0 real, 414.3 MB
[runlim] sample:		11899.9 time, 12060.0 real, 414.3 MB
[runlim] sample:		11909.8 time, 12070.0 real, 414.3 MB
[runlim] sample:		11919.7 time, 12080.0 real, 414.3 MB
[runlim] sample:		11929.6 time, 12090.0 real, 414.3 MB
[runlim] sample:		11939.5 time, 12100.0 real, 414.3 MB
[runlim] sample:		11949.3 time, 12110.0 real, 414.3 MB
[runlim] sample:		11959.2 time, 12120.0 real, 414.3 MB
[runlim] sample:		11969.2 time, 12130.0 real, 414.3 MB
[runlim] sample:		11978.9 time, 12140.0 real, 414.3 MB
[runlim] sample:		11988.5 time, 12150.0 real, 414.3 MB
[runlim] sample:		11998.3 time, 12160.0 real, 414.3 MB
[runlim] sample:		12008.2 time, 12170.0 real, 414.3 MB
[runlim] sample:		12018.1 time, 12180.0 real, 414.3 MB
[runlim] sample:		12027.9 time, 12190.0 real, 414.3 MB
[runlim] sample:		12037.7 time, 12200.0 real, 414.3 MB
[runlim] sample:		12047.7 time, 12210.0 real, 414.3 MB
[runlim] sample:		12057.4 time, 12220.0 real, 414.3 MB
[runlim] sample:		12067.1 time, 12230.0 real, 414.3 MB
[runlim] sample:		12076.9 time, 12240.0 real, 414.3 MB
[runlim] sample:		12086.7 time, 12250.0 real, 414.3 MB
[runlim] sample:		12096.7 time, 12260.0 real, 414.3 MB
[runlim] sample:		12106.6 time, 12270.0 real, 414.3 MB
[runlim] sample:		12116.4 time, 12280.0 real, 414.3 MB
[runlim] sample:		12126.2 time, 12290.0 real, 414.3 MB
[runlim] sample:		12136.0 time, 12300.0 real, 414.3 MB
[runlim] sample:		12145.9 time, 12310.0 real, 414.3 MB
[runlim] sample:		12155.6 time, 12320.0 real, 414.3 MB
[runlim] sample:		12165.6 time, 12330.0 real, 414.3 MB
[runlim] sample:		12175.4 time, 12340.0 real, 414.3 MB
[runlim] sample:		12185.3 time, 12350.0 real, 414.3 MB
[runlim] sample:		12195.1 time, 12360.0 real, 414.3 MB
[runlim] sample:		12204.9 time, 12370.0 real, 414.3 MB
[runlim] sample:		12214.6 time, 12380.0 real, 414.3 MB
[runlim] sample:		12224.6 time, 12390.0 real, 414.3 MB
[runlim] sample:		12234.4 time, 12400.0 real, 414.3 MB
[runlim] sample:		12244.4 time, 12410.0 real, 414.3 MB
[runlim] sample:		12254.2 time, 12420.0 real, 414.3 MB
[runlim] sample:		12263.9 time, 12430.0 real, 414.3 MB
[runlim] sample:		12273.7 time, 12440.0 real, 414.3 MB
[runlim] sample:		12283.6 time, 12450.0 real, 414.3 MB
[runlim] sample:		12293.4 time, 12460.0 real, 414.3 MB
[runlim] sample:		12303.4 time, 12470.0 real, 414.3 MB
[runlim] sample:		12313.2 time, 12480.0 real, 414.3 MB
[runlim] sample:		12322.9 time, 12490.0 real, 414.3 MB
[runlim] sample:		12332.8 time, 12500.0 real, 414.3 MB
[runlim] sample:		12342.7 time, 12510.0 real, 414.3 MB
[runlim] sample:		12352.5 time, 12520.0 real, 414.3 MB
[runlim] sample:		12362.5 time, 12530.0 real, 414.3 MB
[runlim] sample:		12372.4 time, 12540.0 real, 414.3 MB
[runlim] sample:		12382.2 time, 12550.0 real, 414.3 MB
[runlim] sample:		12392.0 time, 12560.0 real, 414.3 MB
[runlim] sample:		12402.0 time, 12570.0 real, 414.3 MB
[runlim] sample:		12411.8 time, 12580.0 real, 414.3 MB
[runlim] sample:		12421.7 time, 12590.0 real, 414.3 MB
[runlim] sample:		12431.6 time, 12600.0 real, 414.3 MB
[runlim] sample:		12441.5 time, 12610.0 real, 414.3 MB
[runlim] sample:		12451.2 time, 12620.0 real, 414.3 MB
[runlim] sample:		12461.2 time, 12630.0 real, 414.3 MB
[runlim] sample:		12471.0 time, 12640.0 real, 414.3 MB
[runlim] sample:		12480.9 time, 12650.0 real, 414.3 MB
[runlim] sample:		12490.6 time, 12660.0 real, 414.3 MB
[runlim] sample:		12500.5 time, 12670.0 real, 414.3 MB
[runlim] sample:		12510.4 time, 12680.0 real, 414.3 MB
[runlim] sample:		12520.2 time, 12690.0 real, 414.3 MB
[runlim] sample:		12530.1 time, 12700.0 real, 414.3 MB
[runlim] sample:		12540.1 time, 12710.0 real, 414.3 MB
[runlim] sample:		12550.0 time, 12720.0 real, 414.3 MB
[runlim] sample:		12559.8 time, 12730.0 real, 414.3 MB
[runlim] sample:		12569.7 time, 12740.0 real, 414.3 MB
[runlim] sample:		12579.7 time, 12750.0 real, 414.3 MB
[runlim] sample:		12589.5 time, 12760.0 real, 414.3 MB
[runlim] sample:		12599.5 time, 12770.0 real, 414.3 MB
[runlim] sample:		12609.4 time, 12780.0 real, 414.3 MB
[runlim] sample:		12619.2 time, 12790.0 real, 414.3 MB
[runlim] sample:		12629.0 time, 12800.0 real, 414.3 MB
[runlim] sample:		12639.0 time, 12810.0 real, 414.3 MB
[runlim] sample:		12648.8 time, 12820.0 real, 414.3 MB
[runlim] sample:		12658.7 time, 12830.0 real, 414.3 MB
[runlim] sample:		12668.6 time, 12840.0 real, 414.3 MB
[runlim] sample:		12678.5 time, 12850.0 real, 414.3 MB
[runlim] sample:		12688.4 time, 12860.0 real, 414.3 MB
[runlim] sample:		12698.4 time, 12870.0 real, 414.3 MB
[runlim] sample:		12708.2 time, 12880.0 real, 414.3 MB
[runlim] sample:		12718.2 time, 12890.0 real, 414.3 MB
[runlim] sample:		12728.1 time, 12900.0 real, 414.3 MB
[runlim] sample:		12737.9 time, 12910.0 real, 414.3 MB
[runlim] sample:		12747.7 time, 12920.0 real, 414.3 MB
[runlim] sample:		12757.6 time, 12930.0 real, 414.3 MB
[runlim] sample:		12767.6 time, 12940.0 real, 414.3 MB
[runlim] sample:		12777.5 time, 12950.0 real, 414.3 MB
[runlim] sample:		12787.3 time, 12960.0 real, 414.3 MB
[runlim] sample:		12797.1 time, 12970.0 real, 414.3 MB
[runlim] sample:		12807.0 time, 12980.0 real, 414.3 MB
[runlim] sample:		12816.8 time, 12990.0 real, 414.3 MB
[runlim] sample:		12826.7 time, 13000.0 real, 414.3 MB
[runlim] sample:		12836.6 time, 13010.0 real, 414.3 MB
[runlim] sample:		12846.5 time, 13020.0 real, 414.3 MB
[runlim] sample:		12856.2 time, 13030.0 real, 414.3 MB
[runlim] sample:		12866.1 time, 13040.0 real, 414.3 MB
[runlim] sample:		12876.0 time, 13050.0 real, 414.3 MB
[runlim] sample:		12885.9 time, 13060.0 real, 414.3 MB
[runlim] sample:		12895.7 time, 13070.0 real, 414.3 MB
[runlim] sample:		12905.6 time, 13080.0 real, 414.3 MB
[runlim] sample:		12915.5 time, 13090.0 real, 414.3 MB
[runlim] sample:		12925.4 time, 13100.0 real, 414.3 MB
[runlim] sample:		12935.3 time, 13110.0 real, 414.3 MB
[runlim] sample:		12945.2 time, 13120.0 real, 414.3 MB
