[runlim] version:		1.10
[runlim] sample:		272.2 time, 9010.0 real, 139.1 MB
[runlim] sample:		282.1 time, 9020.0 real, 143.2 MB
[runlim] sample:		292.0 time, 9030.0 real, 152.6 MB
[runlim] sample:		301.9 time, 9040.0 real, 155.9 MB
[runlim] sample:		311.7 time, 9050.0 real, 156.6 MB
[runlim] sample:		262.2 time, 9060.0 real, 103.9 MB
[runlim] sample:		272.1 time, 9070.0 real, 130.1 MB
[runlim] sample:		281.9 time, 9080.0 real, 134.3 MB
[runlim] sample:		291.8 time, 9090.0 real, 143.3 MB
[runlim] sample:		301.7 time, 9100.0 real, 145.2 MB
[runlim] sample:		311.6 time, 9110.0 real, 146.5 MB
[runlim] sample:		262.2 time, 9120.0 real, 103.2 MB
[runlim] sample:		272.0 time, 9130.0 real, 133.4 MB
[runlim] sample:		281.8 time, 9140.0 real, 146.6 MB
[runlim] sample:		291.7 time, 9150.0 real, 154.2 MB
[runlim] sample:		301.4 time, 9160.0 real, 156.3 MB
[runlim] sample:		311.2 time, 9170.0 real, 158.0 MB
[runlim] sample:		262.2 time, 9180.0 real, 106.1 MB
[runlim] sample:		272.1 time, 9190.0 real, 135.1 MB
[runlim] sample:		282.1 time, 9200.0 real, 152.1 MB
[runlim] sample:		292.0 time, 9210.0 real, 155.6 MB
[runlim] sample:		301.9 time, 9220.0 real, 156.9 MB
[runlim] sample:		311.9 time, 9230.0 real, 179.6 MB
[runlim] sample:		262.2 time, 9240.0 real, 104.9 MB
[runlim] sample:		272.1 time, 9250.0 real, 140.0 MB
[runlim] sample:		282.0 time, 9260.0 real, 153.1 MB
[runlim] sample:		291.9 time, 9270.0 real, 156.6 MB
[runlim] sample:		301.9 time, 9280.0 real, 159.9 MB
[runlim] sample:		311.7 time, 9290.1 real, 152.8 MB
[runlim] sample:		262.2 time, 9300.0 real, 99.6 MB
[runlim] sample:		272.2 time, 9310.0 real, 127.8 MB
[runlim] sample:		282.0 time, 9320.0 real, 132.4 MB
[runlim] sample:		292.0 time, 9330.0 real, 141.7 MB
[runlim] sample:		301.8 time, 9340.0 real, 139.6 MB
[runlim] sample:		311.7 time, 9350.0 real, 140.6 MB
[runlim] sample:		262.2 time, 9360.0 real, 97.9 MB
[runlim] sample:		272.1 time, 9370.0 real, 164.5 MB
[runlim] sample:		282.0 time, 9380.0 real, 187.0 MB
[runlim] sample:		291.9 time, 9390.0 real, 193.8 MB
[runlim] sample:		301.7 time, 9400.0 real, 206.3 MB
[runlim] sample:		311.6 time, 9410.0 real, 213.7 MB
[runlim] sample:		262.2 time, 9420.0 real, 95.1 MB
[runlim] sample:		272.1 time, 9430.0 real, 163.1 MB
[runlim] sample:		282.1 time, 9440.0 real, 195.9 MB
[runlim] sample:		292.0 time, 9450.0 real, 201.3 MB
[runlim] sample:		301.8 time, 9460.0 real, 205.3 MB
[runlim] sample:		311.5 time, 9470.0 real, 206.6 MB
[runlim] sample:		262.2 time, 9480.0 real, 54.6 MB
[runlim] sample:		272.0 time, 9490.0 real, 135.7 MB
[runlim] sample:		281.9 time, 9500.0 real, 158.5 MB
[runlim] sample:		291.8 time, 9510.0 real, 164.0 MB
[runlim] sample:		271.4 time, 9520.0 real, 54.7 MB
[runlim] sample:		281.3 time, 9530.0 real, 54.7 MB
[runlim] sample:		291.1 time, 9540.0 real, 54.7 MB
[runlim] sample:		301.0 time, 9550.0 real, 54.7 MB
[runlim] sample:		306.0 time, 9560.0 real, 125.0 MB
[runlim] sample:		315.9 time, 9570.0 real, 134.0 MB
[runlim] sample:		325.9 time, 9580.0 real, 144.6 MB
[runlim] sample:		335.8 time, 9590.0 real, 146.7 MB
[runlim] sample:		345.5 time, 9600.0 real, 160.1 MB
[runlim] sample:		355.4 time, 9610.0 real, 161.3 MB
[runlim] sample:		306.0 time, 9620.0 real, 115.0 MB
[runlim] sample:		315.8 time, 9630.0 real, 123.1 MB
[runlim] sample:		309.5 time, 9640.0 real, 124.8 MB
[runlim] sample:		319.3 time, 9650.0 real, 124.5 MB
[runlim] sample:		329.1 time, 9660.0 real, 134.4 MB
[runlim] sample:		303.1 time, 9670.0 real, 110.2 MB
[runlim] sample:		313.0 time, 9680.0 real, 120.9 MB
[runlim] sample:		322.9 time, 9690.0 real, 137.2 MB
[runlim] sample:		332.8 time, 9700.0 real, 137.5 MB
[runlim] sample:		310.1 time, 9710.0 real, 146.8 MB
[runlim] sample:		319.9 time, 9720.0 real, 152.2 MB
[runlim] sample:		329.7 time, 9730.0 real, 159.4 MB
[runlim] sample:		339.6 time, 9740.0 real, 173.5 MB
[runlim] sample:		349.4 time, 9750.0 real, 174.5 MB
[runlim] sample:		359.3 time, 9760.0 real, 175.9 MB
[runlim] sample:		310.1 time, 9770.0 real, 142.4 MB
[runlim] sample:		320.0 time, 9780.0 real, 150.5 MB
[runlim] sample:		329.8 time, 9790.0 real, 161.6 MB
[runlim] sample:		339.8 time, 9800.0 real, 165.7 MB
[runlim] sample:		349.7 time, 9810.0 real, 166.1 MB
[runlim] sample:		359.7 time, 9820.0 real, 166.1 MB
[runlim] sample:		310.1 time, 9830.0 real, 126.9 MB
[runlim] sample:		320.0 time, 9840.0 real, 128.3 MB
[runlim] sample:		330.0 time, 9850.0 real, 138.5 MB
[runlim] sample:		339.7 time, 9860.0 real, 136.8 MB
[runlim] sample:		349.7 time, 9870.0 real, 147.2 MB
[runlim] sample:		359.6 time, 9880.0 real, 150.1 MB
[runlim] sample:		310.1 time, 9890.0 real, 158.8 MB
[runlim] sample:		320.0 time, 9900.0 real, 175.8 MB
[runlim] sample:		329.7 time, 9910.0 real, 178.1 MB
[runlim] sample:		339.6 time, 9920.0 real, 179.1 MB
[runlim] sample:		349.5 time, 9930.0 real, 179.6 MB
[runlim] sample:		359.4 time, 9940.0 real, 180.6 MB
[runlim] sample:		310.0 time, 9950.0 real, 136.3 MB
[runlim] sample:		319.7 time, 9960.0 real, 141.4 MB
[runlim] sample:		329.5 time, 9970.0 real, 153.8 MB
[runlim] sample:		339.4 time, 9980.0 real, 162.8 MB
[runlim] sample:		349.2 time, 9990.0 real, 163.5 MB
[runlim] sample:		359.1 time, 10000.0 real, 164.2 MB
[runlim] sample:		310.0 time, 10010.0 real, 152.3 MB
[runlim] sample:		319.8 time, 10020.0 real, 165.6 MB
[runlim] sample:		329.7 time, 10030.0 real, 183.7 MB
[runlim] sample:		339.5 time, 10040.0 real, 180.1 MB
[runlim] sample:		349.4 time, 10050.0 real, 182.7 MB
[runlim] sample:		359.3 time, 10060.0 real, 184.0 MB
[runlim] sample:		310.0 time, 10070.0 real, 132.7 MB
[runlim] sample:		319.8 time, 10080.0 real, 141.1 MB
[runlim] sample:		329.7 time, 10090.0 real, 155.4 MB
[runlim] sample:		339.5 time, 10100.0 real, 156.2 MB
[runlim] sample:		349.5 time, 10110.0 real, 156.7 MB
[runlim] sample:		359.3 time, 10120.0 real, 157.2 MB
[runlim] sample:		310.0 time, 10130.0 real, 140.6 MB
[runlim] sample:		319.9 time, 10140.0 real, 142.9 MB
[runlim] sample:		329.8 time, 10150.0 real, 146.9 MB
[runlim] sample:		339.6 time, 10160.0 real, 150.1 MB
[runlim] sample:		349.5 time, 10170.0 real, 153.2 MB
[runlim] sample:		359.4 time, 10180.0 real, 154.3 MB
[runlim] sample:		310.0 time, 10190.0 real, 160.9 MB
[runlim] sample:		319.9 time, 10200.0 real, 167.9 MB
[runlim] sample:		329.7 time, 10210.0 real, 171.4 MB
[runlim] sample:		339.6 time, 10220.0 real, 174.5 MB
[runlim] sample:		349.6 time, 10230.0 real, 193.8 MB
[runlim] sample:		359.4 time, 10240.0 real, 198.8 MB
[runlim] sample:		309.9 time, 10250.0 real, 156.8 MB
[runlim] sample:		319.6 time, 10260.0 real, 177.7 MB
[runlim] sample:		329.5 time, 10270.0 real, 175.9 MB
[runlim] sample:		339.5 time, 10280.0 real, 179.4 MB
[runlim] sample:		349.3 time, 10290.0 real, 181.0 MB
[runlim] sample:		359.1 time, 10300.0 real, 182.7 MB
[runlim] sample:		310.0 time, 10310.0 real, 136.1 MB
[runlim] sample:		319.9 time, 10320.0 real, 142.4 MB
[runlim] sample:		329.8 time, 10330.0 real, 156.5 MB
[runlim] sample:		339.7 time, 10340.0 real, 159.6 MB
[runlim] sample:		349.6 time, 10350.0 real, 160.1 MB
[runlim] sample:		359.5 time, 10360.0 real, 161.1 MB
[runlim] sample:		309.9 time, 10370.0 real, 149.8 MB
[runlim] sample:		319.7 time, 10380.0 real, 162.7 MB
[runlim] sample:		329.6 time, 10390.0 real, 166.5 MB
[runlim] sample:		339.3 time, 10400.0 real, 168.2 MB
[runlim] sample:		349.2 time, 10410.0 real, 171.0 MB
[runlim] sample:		359.0 time, 10420.0 real, 188.7 MB
[runlim] sample:		310.0 time, 10430.0 real, 149.7 MB
[runlim] sample:		319.8 time, 10440.0 real, 154.9 MB
[runlim] sample:		329.7 time, 10450.0 real, 156.9 MB
[runlim] sample:		339.5 time, 10460.0 real, 158.0 MB
[runlim] sample:		349.4 time, 10470.0 real, 158.0 MB
[runlim] sample:		359.2 time, 10480.0 real, 160.5 MB
[runlim] sample:		310.0 time, 10490.0 real, 147.4 MB
[runlim] sample:		319.8 time, 10500.0 real, 160.8 MB
[runlim] sample:		329.7 time, 10510.0 real, 162.5 MB
[runlim] sample:		339.5 time, 10520.0 real, 163.5 MB
[runlim] sample:		349.3 time, 10530.0 real, 163.9 MB
[runlim] sample:		359.1 time, 10540.0 real, 164.4 MB
[runlim] sample:		309.9 time, 10550.0 real, 142.8 MB
[runlim] sample:		319.8 time, 10560.0 real, 147.3 MB
[runlim] sample:		329.7 time, 10570.0 real, 156.2 MB
[runlim] sample:		339.5 time, 10580.0 real, 156.9 MB
[runlim] sample:		349.5 time, 10590.0 real, 158.7 MB
[runlim] sample:		359.4 time, 10600.0 real, 157.5 MB
[runlim] sample:		311.6 time, 10610.0 real, 156.6 MB
[runlim] sample:		321.3 time, 10620.0 real, 158.2 MB
[runlim] sample:		331.3 time, 10630.0 real, 160.1 MB
[runlim] sample:		341.2 time, 10640.0 real, 160.7 MB
[runlim] sample:		351.1 time, 10650.0 real, 162.9 MB
[runlim] sample:		361.0 time, 10660.0 real, 163.6 MB
[runlim] sample:		311.6 time, 10670.0 real, 140.1 MB
[runlim] sample:		321.4 time, 10680.0 real, 172.5 MB
[runlim] sample:		331.4 time, 10690.0 real, 170.2 MB
[runlim] sample:		341.3 time, 10700.0 real, 178.7 MB
[runlim] sample:		302.9 time, 10710.0 real, 54.9 MB
[runlim] sample:		312.8 time, 10720.0 real, 54.9 MB
[runlim] sample:		322.8 time, 10730.0 real, 54.9 MB
[runlim] sample:		332.6 time, 10740.0 real, 54.9 MB
[runlim] sample:		342.5 time, 10750.0 real, 54.9 MB
[runlim] sample:		352.4 time, 10760.0 real, 54.9 MB
[runlim] sample:		362.3 time, 10770.0 real, 54.9 MB
[runlim] sample:		369.8 time, 10780.0 real, 136.1 MB
[runlim] sample:		379.6 time, 10790.0 real, 138.1 MB
[runlim] sample:		389.5 time, 10800.0 real, 144.8 MB
[runlim] sample:		399.3 time, 10810.0 real, 146.1 MB
[runlim] sample:		409.2 time, 10820.0 real, 147.3 MB
[runlim] sample:		419.1 time, 10830.0 real, 148.6 MB
[runlim] sample:		369.7 time, 10840.0 real, 132.9 MB
[runlim] sample:		379.4 time, 10850.0 real, 154.1 MB
[runlim] sample:		389.1 time, 10860.0 real, 155.5 MB
[runlim] sample:		398.9 time, 10870.0 real, 156.3 MB
[runlim] sample:		408.8 time, 10880.0 real, 167.5 MB
[runlim] sample:		418.7 time, 10890.0 real, 168.6 MB
[runlim] sample:		369.7 time, 10900.0 real, 116.4 MB
[runlim] sample:		379.7 time, 10910.0 real, 130.0 MB
[runlim] sample:		389.5 time, 10920.0 real, 131.3 MB
[runlim] sample:		399.5 time, 10930.0 real, 126.5 MB
[runlim] sample:		409.4 time, 10940.0 real, 129.1 MB
[runlim] sample:		419.3 time, 10950.0 real, 144.6 MB
[runlim] sample:		369.8 time, 10960.0 real, 122.4 MB
[runlim] sample:		379.7 time, 10970.0 real, 129.2 MB
[runlim] sample:		389.5 time, 10980.0 real, 137.8 MB
[runlim] sample:		399.3 time, 10990.0 real, 143.4 MB
[runlim] sample:		409.2 time, 11000.0 real, 146.4 MB
[runlim] sample:		419.1 time, 11010.0 real, 146.5 MB
[runlim] sample:		369.7 time, 11020.0 real, 117.5 MB
[runlim] sample:		379.6 time, 11030.0 real, 124.5 MB
[runlim] sample:		389.5 time, 11040.0 real, 127.5 MB
[runlim] sample:		399.3 time, 11050.0 real, 135.5 MB
[runlim] sample:		369.4 time, 11060.0 real, 124.6 MB
[runlim] sample:		379.3 time, 11070.0 real, 131.7 MB
[runlim] sample:		389.3 time, 11080.0 real, 133.4 MB
[runlim] sample:		399.2 time, 11090.0 real, 134.9 MB
[runlim] sample:		409.1 time, 11100.0 real, 143.7 MB
[runlim] sample:		419.0 time, 11110.0 real, 144.6 MB
[runlim] sample:		369.4 time, 11120.0 real, 137.7 MB
[runlim] sample:		379.3 time, 11130.0 real, 147.4 MB
[runlim] sample:		389.1 time, 11140.0 real, 156.4 MB
[runlim] sample:		398.9 time, 11150.0 real, 163.1 MB
[runlim] sample:		408.8 time, 11160.0 real, 166.1 MB
[runlim] sample:		418.6 time, 11170.0 real, 167.2 MB
[runlim] sample:		369.4 time, 11180.0 real, 126.9 MB
[runlim] sample:		379.4 time, 11190.0 real, 125.6 MB
[runlim] sample:		389.2 time, 11200.0 real, 135.6 MB
[runlim] sample:		399.0 time, 11210.0 real, 136.7 MB
[runlim] sample:		408.9 time, 11220.0 real, 138.3 MB
[runlim] sample:		418.7 time, 11230.0 real, 151.2 MB
[runlim] sample:		369.5 time, 11240.0 real, 118.3 MB
[runlim] sample:		379.4 time, 11250.0 real, 127.2 MB
[runlim] sample:		389.3 time, 11260.0 real, 136.6 MB
[runlim] sample:		399.2 time, 11270.0 real, 139.2 MB
[runlim] sample:		373.0 time, 11280.0 real, 146.7 MB
[runlim] sample:		383.0 time, 11290.0 real, 160.2 MB
[runlim] sample:		392.9 time, 11300.0 real, 166.8 MB
[runlim] sample:		402.8 time, 11310.0 real, 169.7 MB
[runlim] sample:		412.6 time, 11320.0 real, 172.4 MB
[runlim] sample:		422.4 time, 11330.0 real, 175.6 MB
[runlim] sample:		373.0 time, 11340.0 real, 134.1 MB
[runlim] sample:		382.8 time, 11350.0 real, 144.6 MB
[runlim] sample:		392.7 time, 11360.0 real, 153.0 MB
[runlim] sample:		402.7 time, 11370.0 real, 153.9 MB
[runlim] sample:		412.6 time, 11380.0 real, 154.4 MB
[runlim] sample:		422.4 time, 11390.0 real, 154.9 MB
[runlim] sample:		372.4 time, 11400.0 real, 119.5 MB
[runlim] sample:		382.4 time, 11410.0 real, 128.1 MB
[runlim] sample:		392.4 time, 11420.0 real, 132.6 MB
[runlim] sample:		402.3 time, 11430.0 real, 141.1 MB
[runlim] sample:		412.3 time, 11440.0 real, 132.3 MB
[runlim] sample:		422.1 time, 11450.0 real, 148.7 MB
[runlim] sample:		372.3 time, 11460.0 real, 128.5 MB
[runlim] sample:		382.0 time, 11470.0 real, 133.8 MB
[runlim] sample:		391.8 time, 11480.0 real, 143.3 MB
[runlim] sample:		401.7 time, 11490.0 real, 153.3 MB
[runlim] sample:		411.5 time, 11500.0 real, 153.5 MB
[runlim] sample:		421.4 time, 11510.0 real, 153.8 MB
[runlim] sample:		372.4 time, 11520.0 real, 121.3 MB
[runlim] sample:		382.4 time, 11530.0 real, 126.7 MB
[runlim] sample:		392.2 time, 11540.0 real, 131.7 MB
[runlim] sample:		402.2 time, 11550.0 real, 146.8 MB
[runlim] sample:		412.1 time, 11560.0 real, 149.0 MB
[runlim] sample:		422.0 time, 11570.0 real, 149.2 MB
[runlim] sample:		372.4 time, 11580.0 real, 136.6 MB
[runlim] sample:		382.2 time, 11590.0 real, 155.1 MB
[runlim] sample:		392.1 time, 11600.0 real, 158.3 MB
[runlim] sample:		402.0 time, 11610.0 real, 159.3 MB
[runlim] sample:		411.9 time, 11620.0 real, 178.2 MB
[runlim] sample:		421.7 time, 11630.0 real, 179.2 MB
[runlim] sample:		372.4 time, 11640.0 real, 123.9 MB
[runlim] sample:		374.1 time, 11650.0 real, 154.8 MB
[runlim] sample:		384.0 time, 11660.0 real, 165.5 MB
[runlim] sample:		393.9 time, 11670.0 real, 172.8 MB
[runlim] sample:		403.8 time, 11680.0 real, 187.2 MB
[runlim] sample:		413.7 time, 11690.0 real, 198.7 MB
[runlim] sample:		423.6 time, 11700.0 real, 201.9 MB
[runlim] sample:		374.0 time, 11710.0 real, 135.5 MB
[runlim] sample:		384.0 time, 11720.0 real, 150.7 MB
[runlim] sample:		393.9 time, 11730.0 real, 155.2 MB
[runlim] sample:		403.7 time, 11740.0 real, 157.4 MB
[runlim] sample:		413.4 time, 11750.0 real, 160.0 MB
[runlim] sample:		423.1 time, 11760.0 real, 160.5 MB
[runlim] sample:		373.9 time, 11770.0 real, 143.5 MB
[runlim] sample:		383.8 time, 11780.0 real, 163.5 MB
[runlim] sample:		393.7 time, 11790.0 real, 165.9 MB
[runlim] sample:		403.7 time, 11800.0 real, 180.9 MB
[runlim] sample:		413.6 time, 11810.0 real, 187.1 MB
[runlim] sample:		423.4 time, 11820.0 real, 189.5 MB
[runlim] sample:		373.9 time, 11830.0 real, 128.4 MB
[runlim] sample:		383.7 time, 11840.0 real, 133.0 MB
[runlim] sample:		393.7 time, 11850.0 real, 129.2 MB
[runlim] sample:		403.5 time, 11860.0 real, 145.8 MB
[runlim] sample:		413.5 time, 11870.0 real, 146.9 MB
[runlim] sample:		423.5 time, 11880.0 real, 148.1 MB
[runlim] sample:		374.1 time, 11890.0 real, 152.7 MB
[runlim] sample:		384.0 time, 11900.0 real, 161.5 MB
[runlim] sample:		368.6 time, 11910.0 real, 54.8 MB
[runlim] sample:		378.6 time, 11920.0 real, 54.8 MB
[runlim] sample:		388.5 time, 11930.0 real, 54.8 MB
[runlim] sample:		398.5 time, 11940.0 real, 54.8 MB
[runlim] sample:		408.3 time, 11950.0 real, 54.8 MB
[runlim] sample:		418.2 time, 11960.0 real, 54.8 MB
[runlim] sample:		427.6 time, 11970.0 real, 108.5 MB
[runlim] sample:		437.5 time, 11980.0 real, 117.7 MB
[runlim] sample:		429.3 time, 11990.0 real, 111.3 MB
[runlim] sample:		424.5 time, 12000.0 real, 105.4 MB
[runlim] sample:		427.6 time, 12010.0 real, 128.5 MB
[runlim] sample:		437.4 time, 12020.0 real, 154.6 MB
[runlim] sample:		447.3 time, 12030.0 real, 164.7 MB
[runlim] sample:		457.2 time, 12040.0 real, 172.9 MB
[runlim] sample:		467.1 time, 12050.0 real, 173.7 MB
[runlim] sample:		476.7 time, 12060.0 real, 186.7 MB
[runlim] sample:		427.6 time, 12070.0 real, 140.1 MB
[runlim] sample:		437.6 time, 12080.0 real, 151.3 MB
[runlim] sample:		447.6 time, 12090.0 real, 154.7 MB
[runlim] sample:		457.5 time, 12100.0 real, 176.0 MB
[runlim] sample:		467.4 time, 12110.0 real, 167.2 MB
[runlim] sample:		477.3 time, 12120.0 real, 176.3 MB
[runlim] sample:		427.7 time, 12130.0 real, 120.6 MB
[runlim] sample:		437.6 time, 12140.0 real, 138.0 MB
[runlim] sample:		447.1 time, 12150.0 real, 140.0 MB
[runlim] sample:		457.0 time, 12160.0 real, 144.5 MB
[runlim] sample:		466.9 time, 12170.0 real, 146.4 MB
[runlim] sample:		476.7 time, 12180.0 real, 167.2 MB
[runlim] sample:		427.6 time, 12190.0 real, 135.7 MB
[runlim] sample:		437.6 time, 12200.0 real, 152.3 MB
[runlim] sample:		447.4 time, 12210.0 real, 157.4 MB
[runlim] sample:		457.2 time, 12220.0 real, 160.7 MB
[runlim] sample:		467.1 time, 12230.0 real, 149.1 MB
[runlim] sample:		476.9 time, 12240.0 real, 170.1 MB
[runlim] sample:		427.6 time, 12250.0 real, 135.9 MB
[runlim] sample:		437.5 time, 12260.0 real, 149.6 MB
[runlim] sample:		447.4 time, 12270.0 real, 160.1 MB
[runlim] sample:		457.3 time, 12280.0 real, 163.2 MB
[runlim] sample:		467.3 time, 12290.0 real, 164.1 MB
[runlim] sample:		477.2 time, 12300.0 real, 182.2 MB
[runlim] sample:		427.6 time, 12310.0 real, 137.7 MB
[runlim] sample:		437.4 time, 12320.0 real, 161.7 MB
[runlim] sample:		447.2 time, 12330.0 real, 164.0 MB
[runlim] sample:		457.0 time, 12340.0 real, 175.5 MB
[runlim] sample:		467.0 time, 12350.0 real, 178.8 MB
[runlim] sample:		476.8 time, 12360.0 real, 180.9 MB
[runlim] sample:		427.6 time, 12370.0 real, 120.7 MB
[runlim] sample:		437.5 time, 12380.0 real, 129.8 MB
[runlim] sample:		447.4 time, 12390.0 real, 137.9 MB
[runlim] sample:		457.2 time, 12400.0 real, 140.9 MB
[runlim] sample:		467.1 time, 12410.0 real, 141.8 MB
[runlim] sample:		477.0 time, 12420.0 real, 143.3 MB
[runlim] sample:		427.6 time, 12430.0 real, 126.9 MB
[runlim] sample:		437.4 time, 12440.0 real, 143.4 MB
[runlim] sample:		447.3 time, 12450.0 real, 157.9 MB
[runlim] sample:		457.2 time, 12460.0 real, 159.7 MB
[runlim] sample:		467.1 time, 12470.0 real, 160.9 MB
[runlim] sample:		477.1 time, 12480.0 real, 179.5 MB
[runlim] sample:		427.6 time, 12490.0 real, 134.6 MB
[runlim] sample:		437.5 time, 12500.0 real, 149.6 MB
[runlim] sample:		447.4 time, 12510.0 real, 153.7 MB
[runlim] sample:		457.4 time, 12520.0 real, 149.6 MB
[runlim] sample:		467.3 time, 12530.0 real, 158.9 MB
[runlim] sample:		477.2 time, 12540.0 real, 170.2 MB
[runlim] sample:		427.6 time, 12550.0 real, 133.4 MB
[runlim] sample:		437.4 time, 12560.0 real, 160.7 MB
[runlim] sample:		447.3 time, 12570.0 real, 175.4 MB
[runlim] sample:		457.2 time, 12580.0 real, 182.9 MB
[runlim] sample:		467.2 time, 12590.0 real, 188.0 MB
[runlim] sample:		476.9 time, 12600.0 real, 191.7 MB
[runlim] sample:		427.6 time, 12610.0 real, 144.7 MB
[runlim] sample:		437.5 time, 12620.0 real, 160.7 MB
[runlim] sample:		447.4 time, 12630.0 real, 164.6 MB
[runlim] sample:		457.3 time, 12640.0 real, 174.3 MB
[runlim] sample:		467.2 time, 12650.0 real, 179.6 MB
[runlim] sample:		476.9 time, 12660.0 real, 180.7 MB
[runlim] sample:		427.5 time, 12670.0 real, 142.6 MB
[runlim] sample:		437.3 time, 12680.0 real, 167.9 MB
[runlim] sample:		447.1 time, 12690.0 real, 171.2 MB
[runlim] sample:		457.0 time, 12700.0 real, 174.1 MB
[runlim] sample:		466.9 time, 12710.0 real, 175.8 MB
[runlim] sample:		476.9 time, 12720.0 real, 177.5 MB
[runlim] sample:		427.5 time, 12730.0 real, 123.5 MB
[runlim] sample:		437.4 time, 12740.0 real, 137.4 MB
[runlim] sample:		447.3 time, 12750.0 real, 143.9 MB
[runlim] sample:		457.1 time, 12760.0 real, 146.9 MB
[runlim] sample:		467.0 time, 12770.0 real, 150.3 MB
[runlim] sample:		476.9 time, 12780.0 real, 152.1 MB
[runlim] sample:		427.5 time, 12790.0 real, 144.0 MB
[runlim] sample:		437.4 time, 12800.0 real, 159.0 MB
[runlim] sample:		447.4 time, 12810.0 real, 169.1 MB
[runlim] sample:		457.2 time, 12820.0 real, 172.1 MB
[runlim] sample:		467.1 time, 12830.0 real, 175.1 MB
[runlim] sample:		477.0 time, 12840.0 real, 176.3 MB
[runlim] sample:		427.5 time, 12850.0 real, 155.0 MB
[runlim] sample:		437.4 time, 12860.0 real, 176.6 MB
[runlim] sample:		447.4 time, 12870.0 real, 184.8 MB
[runlim] sample:		457.2 time, 12880.0 real, 198.7 MB
[runlim] sample:		467.2 time, 12890.0 real, 202.9 MB
[runlim] sample:		477.1 time, 12900.0 real, 204.2 MB
[runlim] sample:		427.5 time, 12910.0 real, 134.2 MB
[runlim] sample:		437.4 time, 12920.0 real, 173.0 MB
[runlim] sample:		447.4 time, 12930.0 real, 177.0 MB
[runlim] sample:		457.2 time, 12940.0 real, 183.0 MB
[runlim] sample:		467.2 time, 12950.0 real, 186.7 MB
[runlim] sample:		477.0 time, 12960.0 real, 202.0 MB
[runlim] sample:		427.3 time, 12970.0 real, 123.9 MB
[runlim] sample:		437.2 time, 12980.0 real, 147.2 MB
[runlim] sample:		446.9 time, 12990.0 real, 154.4 MB
[runlim] sample:		456.8 time, 13000.0 real, 155.2 MB
[runlim] sample:		466.6 time, 13010.0 real, 156.2 MB
[runlim] sample:		476.5 time, 13020.0 real, 157.0 MB
[runlim] sample:		427.4 time, 13030.0 real, 150.5 MB
[runlim] sample:		437.2 time, 13040.0 real, 167.0 MB
[runlim] sample:		447.0 time, 13050.0 real, 172.9 MB
[runlim] sample:		456.8 time, 13060.0 real, 175.7 MB
[runlim] sample:		466.7 time, 13070.0 real, 177.4 MB
[runlim] sample:		476.7 time, 13080.0 real, 164.5 MB
[runlim] sample:		427.4 time, 13090.0 real, 149.3 MB
[runlim] sample:		437.4 time, 13100.0 real, 160.3 MB
[runlim] sample:		428.9 time, 13110.0 real, 54.8 MB
[runlim] sample:		438.8 time, 13120.0 real, 54.8 MB
[runlim] sample:		448.7 time, 13130.0 real, 54.8 MB
[runlim] sample:		458.6 time, 13140.0 real, 54.8 MB
[runlim] sample:		468.4 time, 13150.0 real, 54.8 MB
[runlim] sample:		478.3 time, 13160.0 real, 54.8 MB
[runlim] sample:		488.1 time, 13170.0 real, 54.8 MB
[runlim] sample:		498.1 time, 13180.0 real, 54.8 MB
[runlim] sample:		508.1 time, 13190.0 real, 54.8 MB
[runlim] sample:		517.5 time, 13200.0 real, 122.1 MB
[runlim] sample:		527.4 time, 13210.0 real, 129.7 MB
[runlim] sample:		537.3 time, 13220.0 real, 142.0 MB
[runlim] sample:		547.3 time, 13230.0 real, 153.1 MB
[runlim] sample:		557.2 time, 13240.0 real, 153.2 MB
[runlim] sample:		567.2 time, 13250.0 real, 153.3 MB
[runlim] sample:		517.5 time, 13260.0 real, 130.0 MB
[runlim] sample:		527.3 time, 13270.0 real, 151.6 MB
[runlim] sample:		536.9 time, 13280.0 real, 155.9 MB
[runlim] sample:		546.8 time, 13290.0 real, 166.9 MB
[runlim] sample:		556.7 time, 13300.0 real, 161.4 MB
[runlim] sample:		566.6 time, 13310.0 real, 163.8 MB
[runlim] sample:		517.5 time, 13320.0 real, 116.5 MB
[runlim] sample:		527.4 time, 13330.0 real, 120.3 MB
[runlim] sample:		537.3 time, 13340.0 real, 140.9 MB
[runlim] sample:		547.1 time, 13350.0 real, 142.6 MB
[runlim] sample:		557.0 time, 13360.0 real, 152.4 MB
[runlim] sample:		566.9 time, 13370.0 real, 156.1 MB
[runlim] sample:		517.5 time, 13380.0 real, 125.4 MB
[runlim] sample:		527.4 time, 13390.0 real, 136.9 MB
[runlim] sample:		537.4 time, 13400.0 real, 145.1 MB
[runlim] sample:		547.1 time, 13410.0 real, 154.1 MB
[runlim] sample:		557.0 time, 13420.0 real, 154.8 MB
[runlim] sample:		566.9 time, 13430.0 real, 155.0 MB
[runlim] sample:		517.5 time, 13440.0 real, 129.3 MB
[runlim] sample:		527.5 time, 13450.0 real, 152.0 MB
[runlim] sample:		537.3 time, 13460.0 real, 172.1 MB
[runlim] sample:		547.2 time, 13470.0 real, 168.7 MB
[runlim] sample:		557.0 time, 13480.0 real, 171.0 MB
[runlim] sample:		566.8 time, 13490.0 real, 172.0 MB
[runlim] sample:		517.5 time, 13500.0 real, 126.4 MB
[runlim] sample:		527.4 time, 13510.0 real, 135.9 MB
